id,source,status,initial_wrong,verified_success,note
117,mmlu_anatomy,Skipped (All Correct),0,0,
118,mmlu_anatomy,Failed (Verification),2,0,All candidates failed
119,mmlu_anatomy,Skipped (All Correct),0,0,
120,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
121,mmlu_anatomy,Success,2,1,
122,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
123,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
124,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
125,mmlu_anatomy,Success,5,1,
126,mmlu_anatomy,Success,5,2,
127,mmlu_anatomy,Failed (Verification),2,0,All candidates failed
128,mmlu_anatomy,Success,2,1,
129,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
130,mmlu_anatomy,Skipped (All Correct),0,0,
131,mmlu_anatomy,Skipped (All Correct),0,0,
132,mmlu_anatomy,Success,4,2,
133,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
134,mmlu_anatomy,Success,4,1,
135,mmlu_anatomy,Success,2,1,
136,mmlu_anatomy,Success,3,2,
137,mmlu_anatomy,Success,3,2,
138,mmlu_anatomy,Success,4,1,
139,mmlu_anatomy,Success,1,1,
140,mmlu_anatomy,Success,3,2,
141,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
142,mmlu_anatomy,Success,4,2,
143,mmlu_anatomy,Success,1,1,
144,mmlu_anatomy,Success,1,1,
145,mmlu_anatomy,Failed (Verification),2,0,All candidates failed
146,mmlu_anatomy,Success,3,1,
147,mmlu_anatomy,Success,1,1,
148,mmlu_anatomy,Success,4,1,
149,mmlu_anatomy,Success,5,1,
150,mmlu_anatomy,Success,4,3,
151,mmlu_anatomy,Failed (Verification),1,0,All candidates failed
152,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
153,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
154,mmlu_anatomy,Success,4,1,
155,mmlu_anatomy,Success,5,4,
156,mmlu_anatomy,Success,3,2,
157,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
158,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
159,mmlu_anatomy,Success,3,3,
160,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
161,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
162,mmlu_anatomy,Success,1,1,
163,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
164,mmlu_anatomy,Skipped (All Correct),0,0,
165,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
166,mmlu_anatomy,Success,4,1,
167,mmlu_anatomy,Success,5,2,
168,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
169,mmlu_anatomy,Success,5,1,
170,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
171,mmlu_anatomy,Success,2,1,
172,mmlu_anatomy,Success,4,1,
173,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
174,mmlu_anatomy,Success,4,1,
175,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
176,mmlu_anatomy,Success,4,3,
177,mmlu_anatomy,Success,2,2,
178,mmlu_anatomy,Success,2,1,
179,mmlu_anatomy,Success,5,1,
180,mmlu_anatomy,Success,5,1,
181,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
182,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
183,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
184,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
185,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
186,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
187,mmlu_anatomy,Success,3,2,
188,mmlu_anatomy,Success,4,1,
189,mmlu_anatomy,Success,2,2,
190,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
191,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
192,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
193,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
194,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
195,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
196,mmlu_anatomy,Success,2,1,
197,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
198,mmlu_anatomy,Success,3,1,
199,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
200,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
201,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
202,mmlu_anatomy,Success,3,1,
203,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
204,mmlu_anatomy,Success,4,3,
205,mmlu_anatomy,Success,3,1,
206,mmlu_anatomy,Success,2,2,
207,mmlu_anatomy,Failed (Verification),3,0,All candidates failed
208,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
209,mmlu_anatomy,Success,4,2,
210,mmlu_anatomy,Failed (Verification),2,0,All candidates failed
211,mmlu_anatomy,Success,4,1,
212,mmlu_anatomy,Success,4,1,
213,mmlu_anatomy,Success,2,1,
214,mmlu_anatomy,Failed (Verification),1,0,All candidates failed
215,mmlu_anatomy,Success,4,4,
216,mmlu_anatomy,Success,5,1,
217,mmlu_anatomy,Success,5,1,
218,mmlu_anatomy,Success,5,3,
219,mmlu_anatomy,Success,5,1,
220,mmlu_anatomy,Success,1,1,
221,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
222,mmlu_anatomy,Success,3,1,
223,mmlu_anatomy,Success,2,1,
224,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
225,mmlu_anatomy,Failed (Verification),5,0,All candidates failed
226,mmlu_anatomy,Skipped (All Correct),0,0,
227,mmlu_anatomy,Success,5,1,
228,mmlu_anatomy,Failed (Verification),2,0,All candidates failed
229,mmlu_anatomy,Failed (Verification),4,0,All candidates failed
230,mmlu_anatomy,Success,4,1,
231,mmlu_anatomy,Success,3,1,
232,mmlu_anatomy,Success,3,3,
233,mmlu_anatomy,Success,5,1,
234,mmlu_anatomy,Success,5,1,
235,mmlu_astronomy,Success,2,2,
236,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
237,mmlu_astronomy,Failed (Verification),3,0,All candidates failed
238,mmlu_astronomy,Success,4,2,
239,mmlu_astronomy,Success,5,2,
240,mmlu_astronomy,Success,1,1,
241,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
242,mmlu_astronomy,Success,5,1,
243,mmlu_astronomy,Success,2,1,
244,mmlu_astronomy,Success,4,1,
245,mmlu_astronomy,Success,5,1,
246,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
247,mmlu_astronomy,Success,2,2,
248,mmlu_astronomy,Success,4,1,
249,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
250,mmlu_astronomy,Success,3,2,
251,mmlu_astronomy,Success,4,2,
252,mmlu_astronomy,Success,3,1,
253,mmlu_astronomy,Success,5,1,
254,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
255,mmlu_astronomy,Success,4,2,
256,mmlu_astronomy,Success,5,2,
257,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
258,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
259,mmlu_astronomy,Skipped (All Correct),0,0,
260,mmlu_astronomy,Skipped (All Correct),0,0,
261,mmlu_astronomy,Success,5,1,
262,mmlu_astronomy,Success,2,1,
263,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
264,mmlu_astronomy,Success,4,2,
265,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
266,mmlu_astronomy,Success,5,1,
267,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
268,mmlu_astronomy,Success,5,2,
269,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
270,mmlu_astronomy,Success,4,4,
271,mmlu_astronomy,Success,3,2,
272,mmlu_astronomy,Success,5,1,
273,mmlu_astronomy,Success,3,2,
274,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
275,mmlu_astronomy,Success,2,1,
276,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
277,mmlu_astronomy,Skipped (All Correct),0,0,
278,mmlu_astronomy,Success,2,2,
279,mmlu_astronomy,Success,4,1,
280,mmlu_astronomy,Success,4,2,
281,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
282,mmlu_astronomy,Success,2,2,
283,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
284,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
285,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
286,mmlu_astronomy,Success,2,1,
287,mmlu_astronomy,Success,5,1,
288,mmlu_astronomy,Success,2,1,
289,mmlu_astronomy,Failed (Verification),3,0,All candidates failed
290,mmlu_astronomy,Failed (Verification),3,0,All candidates failed
291,mmlu_astronomy,Success,5,2,
292,mmlu_astronomy,Success,4,2,
293,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
294,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
295,mmlu_astronomy,Success,2,1,
296,mmlu_astronomy,Success,4,2,
297,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
298,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
299,mmlu_astronomy,Success,3,1,
300,mmlu_astronomy,Success,4,1,
301,mmlu_astronomy,Success,2,2,
302,mmlu_astronomy,Success,5,2,
303,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
304,mmlu_astronomy,Success,2,2,
305,mmlu_astronomy,Success,3,2,
306,mmlu_astronomy,Success,1,1,
307,mmlu_astronomy,Skipped (All Correct),0,0,
308,mmlu_astronomy,Success,4,1,
309,mmlu_astronomy,Success,5,1,
310,mmlu_astronomy,Success,4,2,
311,mmlu_astronomy,Success,1,1,
312,mmlu_astronomy,Success,3,2,
313,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
314,mmlu_astronomy,Success,2,1,
315,mmlu_astronomy,Success,2,1,
316,mmlu_astronomy,Failed (Verification),1,0,All candidates failed
317,mmlu_astronomy,Skipped (All Correct),0,0,
318,mmlu_astronomy,Success,3,3,
319,mmlu_astronomy,Success,2,1,
320,mmlu_astronomy,Success,1,1,
321,mmlu_astronomy,Skipped (All Correct),0,0,
322,mmlu_astronomy,Success,4,1,
323,mmlu_astronomy,Success,5,1,
324,mmlu_astronomy,Success,2,2,
325,mmlu_astronomy,Success,1,1,
326,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
327,mmlu_astronomy,Success,1,1,
328,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
329,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
330,mmlu_astronomy,Success,4,1,
331,mmlu_astronomy,Skipped (All Correct),0,0,
332,mmlu_astronomy,Success,1,1,
333,mmlu_astronomy,Skipped (All Correct),0,0,
334,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
335,mmlu_astronomy,Success,5,2,
336,mmlu_astronomy,Failed (Verification),1,0,All candidates failed
337,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
338,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
339,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
340,mmlu_astronomy,Success,3,2,
341,mmlu_astronomy,Skipped (All Correct),0,0,
342,mmlu_astronomy,Skipped (All Correct),0,0,
343,mmlu_astronomy,Success,1,1,
344,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
345,mmlu_astronomy,Failed (Verification),1,0,All candidates failed
346,mmlu_astronomy,Skipped (All Correct),0,0,
347,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
348,mmlu_astronomy,Skipped (All Correct),0,0,
349,mmlu_astronomy,Success,2,1,
350,mmlu_astronomy,Success,3,1,
351,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
352,mmlu_astronomy,Success,3,1,
353,mmlu_astronomy,Success,4,1,
354,mmlu_astronomy,Skipped (All Correct),0,0,
355,mmlu_astronomy,Success,5,1,
356,mmlu_astronomy,Success,4,3,
357,mmlu_astronomy,Failed (Verification),3,0,All candidates failed
358,mmlu_astronomy,Success,4,2,
359,mmlu_astronomy,Success,3,2,
360,mmlu_astronomy,Success,1,1,
361,mmlu_astronomy,Success,4,1,
362,mmlu_astronomy,Success,2,1,
363,mmlu_astronomy,Failed (Verification),3,0,All candidates failed
364,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
365,mmlu_astronomy,Skipped (All Correct),0,0,
366,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
367,mmlu_astronomy,Success,3,1,
368,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
369,mmlu_astronomy,Skipped (All Correct),0,0,
370,mmlu_astronomy,Success,3,3,
371,mmlu_astronomy,Skipped (All Correct),0,0,
372,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
373,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
374,mmlu_astronomy,Success,1,1,
375,mmlu_astronomy,Skipped (All Correct),0,0,
376,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
377,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
378,mmlu_astronomy,Failed (Verification),2,0,All candidates failed
379,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
380,mmlu_astronomy,Success,5,1,
381,mmlu_astronomy,Failed (Verification),4,0,All candidates failed
382,mmlu_astronomy,Failed (Verification),1,0,All candidates failed
383,mmlu_astronomy,Failed (Verification),5,0,All candidates failed
384,mmlu_astronomy,Failed (Verification),1,0,All candidates failed
385,mmlu_astronomy,Success,5,1,
386,mmlu_astronomy,Skipped (All Correct),0,0,
387,mmlu_business_ethics,Success,2,2,
388,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
389,mmlu_business_ethics,Success,3,2,
390,mmlu_business_ethics,Success,5,1,
391,mmlu_business_ethics,Success,5,3,
392,mmlu_business_ethics,Failed (Verification),3,0,All candidates failed
393,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
394,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
395,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
396,mmlu_business_ethics,Success,3,1,
397,mmlu_business_ethics,Success,2,1,
398,mmlu_business_ethics,Failed (Verification),3,0,All candidates failed
399,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
400,mmlu_business_ethics,Success,5,1,
401,mmlu_business_ethics,Success,3,2,
402,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
403,mmlu_business_ethics,Failed (Verification),3,0,All candidates failed
404,mmlu_business_ethics,Success,3,1,
405,mmlu_business_ethics,Success,3,2,
406,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
407,mmlu_business_ethics,Success,3,1,
408,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
409,mmlu_business_ethics,Success,2,1,
410,mmlu_business_ethics,Success,2,1,
411,mmlu_business_ethics,Skipped (All Correct),0,0,
412,mmlu_business_ethics,Success,5,1,
413,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
414,mmlu_business_ethics,Success,3,2,
415,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
416,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
417,mmlu_business_ethics,Success,2,1,
418,mmlu_business_ethics,Success,5,3,
419,mmlu_business_ethics,Success,5,1,
420,mmlu_business_ethics,Success,5,2,
421,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
422,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
423,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
424,mmlu_business_ethics,Success,5,1,
425,mmlu_business_ethics,Failed (Verification),1,0,All candidates failed
426,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
427,mmlu_business_ethics,Failed (Verification),3,0,All candidates failed
428,mmlu_business_ethics,Success,3,3,
429,mmlu_business_ethics,Success,1,1,
430,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
431,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
432,mmlu_business_ethics,Success,3,1,
433,mmlu_business_ethics,Success,1,1,
434,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
435,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
436,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
437,mmlu_business_ethics,Success,1,1,
438,mmlu_business_ethics,Success,5,2,
439,mmlu_business_ethics,Failed (Verification),3,0,All candidates failed
440,mmlu_business_ethics,Success,2,1,
441,mmlu_business_ethics,Success,4,3,
442,mmlu_business_ethics,Success,3,2,
443,mmlu_business_ethics,Failed (Verification),3,0,All candidates failed
444,mmlu_business_ethics,Success,5,2,
445,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
446,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
447,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
448,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
449,mmlu_business_ethics,Success,5,1,
450,mmlu_business_ethics,Success,1,1,
451,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
452,mmlu_business_ethics,Success,2,2,
453,mmlu_business_ethics,Success,4,1,
454,mmlu_business_ethics,Success,2,1,
455,mmlu_business_ethics,Skipped (All Correct),0,0,
456,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
457,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
458,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
459,mmlu_business_ethics,Failed (Verification),2,0,All candidates failed
460,mmlu_business_ethics,Success,3,2,
461,mmlu_business_ethics,Success,4,2,
462,mmlu_business_ethics,Success,4,1,
463,mmlu_business_ethics,Success,2,2,
464,mmlu_business_ethics,Skipped (All Correct),0,0,
465,mmlu_business_ethics,Success,5,1,
466,mmlu_business_ethics,Success,4,1,
467,mmlu_business_ethics,Success,3,1,
468,mmlu_business_ethics,Failed (Verification),2,0,All candidates failed
469,mmlu_business_ethics,Success,4,1,
470,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
471,mmlu_business_ethics,Success,4,1,
472,mmlu_business_ethics,Success,3,1,
473,mmlu_business_ethics,Success,5,2,
474,mmlu_business_ethics,Success,5,1,
475,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
476,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
477,mmlu_business_ethics,Success,4,1,
478,mmlu_business_ethics,Success,4,1,
479,mmlu_business_ethics,Success,3,1,
480,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
481,mmlu_business_ethics,Failed (Verification),5,0,All candidates failed
482,mmlu_business_ethics,Failed (Verification),4,0,All candidates failed
483,mmlu_business_ethics,Success,4,1,
484,mmlu_business_ethics,Success,3,1,
485,mmlu_business_ethics,Success,3,3,
486,mmlu_business_ethics,Success,4,1,
487,mmlu_clinical_knowledge,Success,2,2,
488,mmlu_clinical_knowledge,Failed (Verification),4,0,All candidates failed
489,mmlu_clinical_knowledge,Skipped (All Correct),0,0,
490,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
491,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
492,mmlu_clinical_knowledge,Success,5,1,
493,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
494,mmlu_clinical_knowledge,Success,5,1,
495,mmlu_clinical_knowledge,Success,4,3,
496,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
497,mmlu_clinical_knowledge,Failed (Verification),4,0,All candidates failed
498,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
499,mmlu_clinical_knowledge,Success,3,1,
500,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
501,mmlu_clinical_knowledge,Success,5,1,
502,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
503,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
504,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
505,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
506,mmlu_clinical_knowledge,Success,5,1,
507,mmlu_clinical_knowledge,Failed (Verification),4,0,All candidates failed
508,mmlu_clinical_knowledge,Failed (Verification),2,0,All candidates failed
509,mmlu_clinical_knowledge,Success,3,2,
510,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
511,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
512,mmlu_clinical_knowledge,Success,5,1,
513,mmlu_clinical_knowledge,Failed (Verification),4,0,All candidates failed
514,mmlu_clinical_knowledge,Success,4,3,
515,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
516,mmlu_clinical_knowledge,Success,4,2,
517,mmlu_clinical_knowledge,Failed (Verification),3,0,All candidates failed
518,mmlu_clinical_knowledge,Success,5,1,
519,mmlu_clinical_knowledge,Failed (Verification),1,0,All candidates failed
520,mmlu_clinical_knowledge,Failed (Verification),4,0,All candidates failed
521,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
522,mmlu_clinical_knowledge,Failed (Verification),1,0,All candidates failed
523,mmlu_clinical_knowledge,Success,3,1,
524,mmlu_clinical_knowledge,Success,2,2,
525,mmlu_clinical_knowledge,Failed (Verification),5,0,All candidates failed
526,mmlu_clinical_knowledge,Success,1,1,
527,mmlu_clinical_knowledge,Success,4,1,
528,mmlu_clinical_knowledge,Success,3,1,
529,mmlu_clinical_knowledge,Failed (Verification),4,0,All candidates failed
